Date;Signal 1;Signal 2;Signal 3;Signal 4;Signal 5;Signal 6;Signal 7
10/01/2005;0.01984127;0.453703704;0.206542131;-2.014371719;0.444763271;13.23;#N/A
11/01/2005;0.01984127;0.444444444;0.2033341;-2.009777108;0.414634146;13.19;#N/A
12/01/2005;0.003968254;0.439153439;0.19172155;-2.012950943;0.400286944;12.56;#N/A
13/01/2005;0.003968254;0.441798942;0.192637733;-2.010590479;0.411764706;12.84;#N/A
14/01/2005;0.011904762;0.411375661;0.186731652;-2.004931114;0.341463415;12.43;#N/A
17/01/2005;0.03968254;0.399470899;0.181166662;-2.003649094;0.295552367;12.43;#N/A
18/01/2005;0.007936508;0.387566138;0.175601671;-2.002367075;0.24964132;12.47;#N/A
19/01/2005;0.007936508;0.358465608;0.164608969;-1.988946843;0.190817791;13.18;#N/A
20/01/2005;0.003968254;0.349206349;0.158688044;-1.988835922;0.162123386;13.83;#N/A
21/01/2005;0.003968254;0.302910053;0.140344943;-1.98418948;0.113342898;14.36;#N/A
24/01/2005;0.011904762;0.243386243;0.120000973;-1.979110004;0.087517934;14.65;#N/A
25/01/2005;0.003968254;0.332010582;0.151976091;-1.983617278;0.131994261;14.06;#N/A
26/01/2005;0.003968254;0.306878307;0.141950782;-1.998614116;0.12338594;13.44;#N/A
27/01/2005;0.003968254;0.264550265;0.124509979;-2.01442472;0.106169297;13.24;#N/A
28/01/2005;0.003968254;0.232804233;0.110992524;-2.047367229;0.091822095;13.24;#N/A
31/01/2005;0.007936508;0.195767196;0.096955047;-2.076548116;0.091822095;12.82;#N/A
01/02/2005;0.007936508;0.12962963;0.066797301;-2.103442796;0.071736011;12.03;#N/A
02/02/2005;0.003968254;0.074074074;0.038382077;-2.129597681;0.055954089;11.66;#N/A
03/02/2005;0.015873016;0.05952381;0.03745094;-2.142591744;0.045911047;11.79;#N/A
04/02/2005;0.023809524;0.100529101;0.061385131;-2.150741;0.06169297;11.21;#N/A
07/02/2005;0.027777778;0.078042328;0.052576653;-2.159745559;0.058823529;11.73;#N/A
08/02/2005;0.027777778;0.074074074;0.050643673;-2.168165144;0.06169297;11.6;#N/A
09/02/2005;0.031746032;0.075396825;0.053319807;-2.175715527;0.06312769;12;#N/A
10/02/2005;0.023809524;0.093915344;0.058209883;-2.178494252;0.076040172;11.51;#N/A
11/02/2005;0.023809524;0.046296296;0.034987409;-2.180947034;0.057388809;11.43;#N/A
14/02/2005;0.023809524;0.027777778;0.02579163;-2.184470494;0.032998565;11.52;#N/A
15/02/2005;0.011904762;0.01984127;0.015865015;-2.180806781;0.038737446;11.27;#N/A
16/02/2005;0.003968254;0.006613757;0.005290126;-2.17778518;0.030129125;11.1;#N/A
17/02/2005;0.007936508;0.003968254;0.005950401;-2.174358535;0.028694405;11.77;#N/A
18/02/2005;0.003968254;0.002645503;0.003306659;-2.158451072;0.028694405;11.18;#N/A
21/02/2005;0.003968254;0.095238095;0.049443313;-2.14768067;0.109038737;11.18;#N/A
22/02/2005;0.011904762;0.187830688;0.095579967;-2.136910268;0.18938307;13.14;#N/A
23/02/2005;0.003968254;0.161375661;0.07930189;-2.123244112;0.170731707;12.39;#N/A
24/02/2005;0.007936508;0.133597884;0.068645449;-2.107792328;0.169296987;11.57;#N/A
25/02/2005;0.003968254;0.149470899;0.073857735;-2.100261286;0.167862267;11.49;#N/A
28/02/2005;0.003968254;0.162698413;0.07990403;-2.101889812;0.18507891;12.08;#N/A
01/03/2005;0.003968254;0.112433862;0.056640872;-2.107004064;0.147776184;12.04;#N/A
02/03/2005;0.003968254;0.101851852;0.051646338;-2.117209195;0.147776184;12.5;#N/A
03/03/2005;0.003968254;0.056878307;0.030062433;-2.135518693;0.116212339;12.93;#N/A
04/03/2005;0.003968254;0.099206349;0.050392597;-2.149310998;0.1276901;11.94;#N/A
07/03/2005;0.007936508;0.051587302;0.029516456;-2.162825556;0.100430416;12.26;#N/A
08/03/2005;0.003968254;0.064814815;0.033912382;-2.185196935;0.114777618;12.4;#N/A
09/03/2005;0.007936508;0.251322751;0.121163384;-2.199903615;0.193687231;12.7;#N/A
10/03/2005;0.003968254;0.218253968;0.104677126;-2.221757151;0.18938307;12.49;#N/A
11/03/2005;0.007936508;0.255291005;0.122850794;-2.242180502;0.219512195;12.8;#N/A
14/03/2005;0.011904762;0.273809524;0.132911536;-2.250531541;0.223816356;12.39;#N/A
15/03/2005;0.01984127;0.277777778;0.139094641;-2.266823292;0.281205165;13.15;#N/A
16/03/2005;0.015873016;0.238095238;0.119941824;-2.273740727;0.218077475;13.49;#N/A
17/03/2005;0.003968254;0.222222222;0.106406829;-2.293785432;0.216642755;13.29;#N/A
18/03/2005;0.003968254;0.174603175;0.085298093;-2.310758304;0.167862267;13.14;#N/A
21/03/2005;0.003968254;0.153439153;0.075677409;-2.326580336;0.142037303;13.61;#N/A
22/03/2005;0.003968254;0.19973545;0.096533733;-2.344468834;0.170731707;14.27;#N/A
23/03/2005;0.007936508;0.353174603;0.162571476;-2.352842665;0.289813486;14.06;#N/A
24/03/2005;0.003968254;0.28968254;0.13494794;-2.357894074;0.225251076;13.42;#N/A
25/03/2005;0.015873016;0.255291005;0.120389404;-2.361663878;0.201578192;13.42;#N/A
28/03/2005;0.003968254;0.220899471;0.105830868;-2.365433682;0.177905308;13.75;#N/A
29/03/2005;0.003968254;0.186507937;0.090646225;-2.375885273;0.169296987;14.49;#N/A
30/03/2005;0.011904762;0.189153439;0.096173594;-2.370231759;0.159253945;13.64;#N/A
31/03/2005;0.015873016;0.212962963;0.10895196;-2.371416564;0.169296987;14.02;#N/A
01/04/2005;0.023809524;0.177248677;0.097263165;-2.359571048;0.153515065;14.09;#N/A
04/04/2005;0.023809524;0.12037037;0.070834748;-2.352517188;0.117647059;14.11;#N/A
05/04/2005;0.011904762;0.072751323;0.041844921;-2.349408943;0.091822095;13.68;#N/A
06/04/2005;0.007936508;0.043650794;0.025630004;-2.353375917;0.074605452;13.15;#N/A
07/04/2005;0.007936508;0.054232804;0.030808182;-2.355250197;0.081779053;12.33;#N/A
08/04/2005;0.007936508;0.052910053;0.030162555;-2.343012479;0.086083214;12.62;#N/A
11/04/2005;0.01984127;0.041005291;0.030365536;-2.326435674;0.071736011;11.98;#N/A
12/04/2005;0.01984127;0.062169312;0.040771785;-2.307576077;0.080344333;11.3;#N/A
13/04/2005;0.055555556;0.078042328;0.066731213;-2.280969646;0.090387374;13.31;#N/A
14/04/2005;0.071428571;0.103174603;0.087163572;-2.250869267;0.101865136;14.53;#N/A
15/04/2005;0.083333333;0.144179894;0.113234577;-2.209316341;0.109038737;17.74;#N/A
18/04/2005;0.087301587;0.193121693;0.138585177;-2.163909632;0.133428981;16.559999;#N/A
19/04/2005;0.091269841;0.277777778;0.179209089;-2.116032371;0.170731707;14.96;#N/A
20/04/2005;0.107142857;0.25;0.175471687;-2.070351141;0.149210904;16.92;#N/A
21/04/2005;0.119047619;0.242063492;0.178250389;-2.024392296;0.142037303;14.41;#N/A
22/04/2005;0.126984127;0.203703704;0.164462895;-1.978565926;0.12338594;15.38;#N/A
25/04/2005;0.134920635;0.165343915;0.149996151;-1.92976233;0.101865136;14.62;#N/A
26/04/2005;0.138888889;0.141534392;0.140210623;-1.87711921;0.097560976;14.91;#N/A
27/04/2005;0.126984127;0.212962963;0.168861019;-1.828117896;0.109038737;14.87;#N/A
28/04/2005;0.134920635;0.263227513;0.196508866;-1.776946692;0.12338594;16.860001;#N/A
29/04/2005;0.130952381;0.256613757;0.191338491;-1.72810188;0.114777618;15.31;#N/A
02/05/2005;0.388888889;0.175925926;0.274550184;-1.603397743;0.087517934;15.12;#N/A
03/05/2005;0.365079365;0.169312169;0.260687318;-1.484883273;0.100430416;14.53;#N/A
04/05/2005;0.369047619;0.146825397;0.249664138;-1.373990254;0.103299857;13.85;#N/A
05/05/2005;0.361111111;0.101851852;0.220625537;-1.270265226;0.078909613;13.98;#N/A
06/05/2005;0.380952381;0.099206349;0.227132238;-1.171253925;0.080344333;14.05;#N/A
09/05/2005;0.384920635;0.117724868;0.239496208;-1.074355863;0.078909613;13.75;#N/A
10/05/2005;0.424603175;0.096560847;0.242608486;-0.976148349;0.054519369;14.91;#N/A
11/05/2005;0.404761905;0.067460317;0.217715317;-0.884687785;0.048780488;14.45;#N/A
12/05/2005;0.452380952;0.124338624;0.269702298;-0.792499882;0.065997131;16.120001;#N/A
13/05/2005;0.472222222;0.099206349;0.261766099;-0.700728362;0.047345768;16.32;#N/A
16/05/2005;0.503968254;0.082010582;0.262181572;-0.608754364;0.043041607;15.68;#N/A
17/05/2005;0.496031746;0.046296296;0.237263232;-0.520855851;0.034433286;14.57;#N/A
18/05/2005;0.555555556;0.010582011;0.233032327;-0.42116779;0.018651363;13.63;#N/A
19/05/2005;0.51984127;0.009259259;0.221501567;-0.327979762;0.017216643;13.32;#N/A
20/05/2005;0.496031746;0.007936508;0.21317919;-0.235033601;0.015781923;13.14;#N/A
23/05/2005;0.48015873;0.006613757;0.207203944;-0.224417013;0.020086083;12.95;#N/A
24/05/2005;0.456349206;0.001322751;0.19597499;-0.211001188;0.011477762;12.69;#N/A
25/05/2005;0.464285714;0.006613757;0.201937965;-0.197695997;0.015781923;12.58;#N/A
26/05/2005;0.468253968;0.001322751;0.199965598;-0.182646136;0.020086083;12.24;#N/A
27/05/2005;0.436507937;0.001322751;0.189173399;-0.173451722;0.008608321;12.15;#N/A
30/05/2005;0.488095238;0.001322751;0.193908206;-0.168494695;0.012912482;12.15;#N/A
31/05/2005;0.464285714;0.001322751;0.198643012;-0.163537668;0.017216643;13.29;#N/A
01/06/2005;0.511904762;0.031746032;0.233269047;-0.1532528;0.048780488;12.36;#N/A
02/06/2005;0.484126984;0.018518519;0.215962097;-0.142849403;0.044476327;11.84;#N/A
03/06/2005;0.53968254;0.014550265;0.230908541;-0.133242516;0.044476327;12.15;#N/A
06/06/2005;0.488095238;0.003968254;0.208126991;-0.127803444;0.031563845;12.28;#N/A
07/06/2005;0.476190476;0.003968254;0.204243864;-0.126133891;0.017216643;12.39;#N/A
08/06/2005;0.472222222;0.001322751;0.201280516;-0.123405817;0.012912482;12.7;#N/A
09/06/2005;0.357142857;0.002645503;0.160958493;-0.137654974;0.015781923;12.08;#N/A
10/06/2005;0.376984127;0.007936508;0.171646588;-0.145437485;0.018651363;11.96;#N/A
13/06/2005;0.373015873;0.010582011;0.17173161;-0.151347519;0.034433286;11.65;#N/A
14/06/2005;0.361111111;0.005291005;0.164049943;-0.1581191;0.011477762;11.79;#N/A
15/06/2005;0.357142857;0.001322751;0.160172174;-0.162730101;0.004304161;11.46;#N/A
16/06/2005;0.357142857;0.001322751;0.160172174;-0.169844634;0.00143472;11.15;#N/A
17/06/2005;0.353174603;0.002645503;0.159434985;-0.178278806;0.00143472;11.48;#N/A
20/06/2005;0.333333333;0.001322751;0.150941495;-0.185395107;0.00143472;11.47;#N/A
21/06/2005;0.329365079;0.003968254;0.150932737;-0.196310514;0.007173601;11.08;#N/A
22/06/2005;0.321428571;0.001322751;0.146239076;-0.211607218;0.010043042;11.05;#N/A
23/06/2005;0.373015873;0.001322751;0.166193865;-0.220625917;0.00143472;12.13;#N/A
24/06/2005;0.380952381;0.001322751;0.169164215;-0.230882551;0.00143472;12.18;#N/A
27/06/2005;0.341269841;0.002645503;0.154825043;-0.241897611;0.00286944;12.52;#N/A
28/06/2005;0.396825397;0.005291005;0.177423078;-0.248098926;0.004304161;11.58;#N/A
29/06/2005;0.337301587;0.003968254;0.15405425;-0.259702634;0.00143472;11.77;#N/A
30/06/2005;0.285714286;0.001322751;0.13179486;-0.268442668;0.00143472;12.04;#N/A
01/07/2005;0.281746032;0.007936508;0.133951868;-0.281770971;0.007173601;11.4;#N/A
04/07/2005;0.392857143;0.022486772;0.142242719;-0.289301301;0.040172166;11.4;#N/A
05/07/2005;0.281746032;0.037037037;0.15053357;-0.296831632;0.073170732;11.68;#N/A
06/07/2005;0.281746032;0.033068783;0.148282693;-0.311002284;0.06312769;12.27;#N/A
07/07/2005;0.26984127;0.027777778;0.140247762;-0.327102463;0.071736011;12.49;#N/A
08/07/2005;0.297619048;0.037037037;0.157196147;-0.336232858;0.06025825;11.45;#N/A
11/07/2005;0.321428571;0.029100529;0.162412701;-0.342374282;0.054519369;11.28;#N/A
12/07/2005;0.30952381;0.03042328;0.158324176;-0.348473045;0.053084648;10.95;#N/A
13/07/2005;0.293650794;0.034391534;0.154030464;-0.353643819;0.06312769;10.84;#N/A
14/07/2005;0.305555556;0.060846561;0.174087696;-0.356651601;0.088952654;10.81;#N/A
15/07/2005;0.293650794;0.055555556;0.1660622;-0.368282914;0.087517934;10.33;#N/A
18/07/2005;0.297619048;0.05026455;0.164734645;-0.381161747;0.084648494;10.77;#N/A
19/07/2005;0.281746032;0.05952381;0.163225171;-0.39370437;0.097560976;10.45;#N/A
20/07/2005;0.26984127;0.044973545;0.149939031;-0.416450502;0.088952654;10.23;#N/A
21/07/2005;0.297619048;0.133597884;0.211332887;-0.425544819;0.197991392;10.97;#N/A
22/07/2005;0.325396825;0.113756614;0.212435151;-0.420942582;0.182209469;10.52;#N/A
25/07/2005;0.349206349;0.095238095;0.211924344;-0.41296939;0.152080344;11.1;#N/A
26/07/2005;0.329365079;0.075396825;0.192336014;-0.404223601;0.130559541;10.99;#N/A
27/07/2005;0.285714286;0.058201058;0.164180244;-0.399376081;0.103299857;10.36;#N/A
28/07/2005;0.317460317;0.056878307;0.176793177;-0.388442131;0.100430416;10.52;#N/A
29/07/2005;0.273809524;0.046296296;0.152384709;-0.388586902;0.097560976;11.57;#N/A
01/08/2005;0.273809524;0.03042328;0.143427871;-0.392844874;0.091822095;12.08;#N/A
02/08/2005;0.257936508;0.026455026;0.134422724;-0.402759224;0.087517934;11.75;#N/A
03/08/2005;0.257936508;0.023809524;0.132934238;-0.413677522;0.090387374;11.83;#N/A
04/08/2005;0.257936508;0.031746032;0.137395231;-0.427905514;0.090387374;12.52;#N/A
05/08/2005;0.261904762;0.154761905;0.206522836;-0.438604154;0.137733142;12.48;#N/A
08/08/2005;0.257936508;0.378306878;0.315470759;-0.452954939;0.235294118;13.21;#N/A
09/08/2005;0.261904762;0.358465608;0.308497666;-0.463988964;0.232424677;12.4;#N/A
10/08/2005;0.253968254;0.376984127;0.312718346;-0.470391967;0.299856528;12.38;#N/A
11/08/2005;0.25;0.37037037;0.307564635;-0.486731928;0.279770445;12.42;#N/A
12/08/2005;0.25;0.347883598;0.29723553;-0.506905905;0.255380201;12.74;#N/A
15/08/2005;0.242063492;0.304232804;0.272483766;-0.531768968;0.232424677;12.26;#N/A
16/08/2005;0.273809524;0.288359788;0.281047846;-0.550106896;0.210903874;13.52;#N/A
17/08/2005;0.265873016;0.302910053;0.284151963;-0.564273716;0.199426112;13.3;#N/A
18/08/2005;0.261904762;0.329365079;0.29482776;-0.582766357;0.212338594;13.42;#N/A
19/08/2005;0.246031746;0.28042328;0.263026872;-0.597781769;0.18794835;13.42;#N/A
22/08/2005;0.246031746;0.259259259;0.252616239;-0.61245648;0.169296987;13.42;#N/A
23/08/2005;0.25;0.207671958;0.228545618;-0.618710476;0.136298422;13.34;#N/A
24/08/2005;0.242063492;0.173280423;0.206925915;-0.623067458;0.116212339;14.17;#N/A
25/08/2005;0.206349206;0.116402116;0.160170612;-0.630487642;0.096126255;13.73;#N/A
26/08/2005;0.234126984;0.108465608;0.16891786;-0.634943463;0.086083214;13.72;#N/A
29/08/2005;0.234126984;0.167989418;0.200374123;-0.635972472;0.116212339;13.52;#N/A
30/08/2005;0.234126984;0.243386243;0.238742536;-0.638004059;0.153515065;13.65;#N/A
31/08/2005;0.198412698;0.32010582;0.256764405;-0.643900934;0.176470588;12.6;#N/A
01/09/2005;0.194444444;0.431216931;0.302707403;-0.650454472;0.24964132;13.15;#N/A
02/09/2005;0.194444444;0.425925926;0.300542783;-0.659670687;0.25251076;13.57;#N/A
05/09/2005;0.23015873;0.439814815;0.308468124;-0.66077429;0.257532281;13.57;#N/A
06/09/2005;0.202380952;0.453703704;0.316393465;-0.661877893;0.262553802;12.93;#N/A
07/09/2005;0.198412698;0.451058201;0.313021361;-0.674073892;0.262553802;12.52;#N/A
08/09/2005;0.194444444;0.414021164;0.295624053;-0.686393501;0.220946915;12.93;#N/A
09/09/2005;0.194444444;0.376984127;0.279906766;-0.699780742;0.18938307;11.98;#N/A
12/09/2005;0.21031746;0.380952381;0.290486622;-0.707106743;0.18938307;11.65;#N/A
13/09/2005;0.218253968;0.333333333;0.273511424;-0.711205268;0.156384505;12.39;#N/A
14/09/2005;0.226190476;0.276455026;0.250901039;-0.715181038;0.130559541;12.91;#N/A
15/09/2005;0.21031746;0.235449735;0.222782006;-0.721636095;0.12338594;12.49;#N/A
16/09/2005;0.21031746;0.202380952;0.206339286;-0.722622877;0.109038737;11.22;#N/A
19/09/2005;0.186507937;0.515873016;0.330616599;-0.734196609;0.296987088;12.14;#N/A
20/09/2005;0.206349206;0.505291005;0.338706354;-0.74121282;0.279770445;12.64;#N/A
21/09/2005;0.198412698;0.533068783;0.34404003;-0.751707658;0.31133429;13.79;#N/A
22/09/2005;0.206349206;0.509259259;0.340186368;-0.753491535;0.278335725;13.33;#N/A
23/09/2005;0.186507937;0.525132275;0.333941184;-0.756588558;0.289813486;12.96;#N/A
26/09/2005;0.182539683;0.529100529;0.332921413;-0.7615894;0.304160689;13.04;#N/A
27/09/2005;0.170634921;0.488095238;0.310836405;-0.77710065;0.2482066;12.76;#N/A
28/09/2005;0.170634921;0.522486772;0.323292782;-0.796107736;0.268292683;12.63;#N/A
29/09/2005;0.166666667;0.505291005;0.314733105;-0.815900517;0.228120516;12.24;#N/A
30/09/2005;0.166666667;0.484126984;0.306974238;-0.83668136;0.205164993;11.92;#N/A
03/10/2005;0.166666667;0.502645503;0.313776297;-0.865103342;0.230989957;12.46;#N/A
04/10/2005;0.166666667;0.513227513;0.317580811;-0.897855193;0.241032999;13.2;#N/A
05/10/2005;0.202380952;0.537037037;0.347876219;-0.913521848;0.285509326;14.55;#N/A
06/10/2005;0.19047619;0.580687831;0.355348352;-0.930241517;0.407460545;14.96;#N/A
07/10/2005;0.19047619;0.558201058;0.347882256;-0.949550909;0.37733142;14.59;#N/A
10/10/2005;0.198412698;0.55026455;0.350075321;-0.957828416;0.348637016;15.55;#N/A
11/10/2005;0.214285714;0.548941799;0.359375133;-0.969739665;0.342898135;15.63;#N/A
12/10/2005;0.194444444;0.563492063;0.352134685;-0.983121988;0.380200861;16.219999;#N/A
13/10/2005;0.198412698;0.588624339;0.362908116;-0.999371149;0.43758967;16.469999;#N/A
14/10/2005;0.226190476;0.595238095;0.382499644;-1.005579358;0.444763271;14.87;#N/A
17/10/2005;0.19047619;0.596560847;0.360432979;-1.013075727;0.472022956;14.67;#N/A
18/10/2005;0.19047619;0.600529101;0.361679627;-1.015353192;0.466284075;15.33;#N/A
19/10/2005;0.23015873;0.642857143;0.399913922;-1.000076334;0.540889527;13.5;#N/A
20/10/2005;0.253968254;0.675925926;0.424853335;-0.97712872;0.56384505;16.110001;#N/A
21/10/2005;0.218253968;0.638888889;0.391096029;-0.957455755;0.553802009;16.129999;#N/A
24/10/2005;0.285714286;0.644179894;0.435725231;-0.920553858;0.539454806;14.74;#N/A
25/10/2005;0.261904762;0.734126984;0.445259952;-0.885047863;0.632711621;14.53;#N/A
26/10/2005;0.198412698;0.744708995;0.405140479;-0.889107367;0.641319943;14.59;#N/A
27/10/2005;0.238095238;0.738095238;0.430310185;-0.87906261;0.638450502;16.02;#N/A
28/10/2005;0.285714286;0.771164021;0.469636923;-0.854163809;0.651362984;14.25;#N/A
31/10/2005;0.30952381;0.775132275;0.486520271;-0.830812388;0.661406026;15.32;#N/A
01/11/2005;0.238095238;0.783068783;0.439840193;-0.825155616;0.668579627;14.85;#N/A
02/11/2005;0.317460317;0.765873016;0.489766787;-0.79741565;0.662840746;13.48;#N/A
03/11/2005;0.28968254;0.744708995;0.466275168;-0.773898942;0.645624103;13;#N/A
04/11/2005;0.313492063;0.751322751;0.483698963;-0.755143115;0.657101865;13.17;#N/A
07/11/2005;0.273809524;0.726190476;0.451217592;-0.730857611;0.635581062;13.1;#N/A
08/11/2005;0.30952381;0.683862434;0.463017537;-0.701972054;0.628407461;13.08;#N/A
09/11/2005;0.273809524;0.666666667;0.43499393;-0.686381636;0.62697274;12.8;#N/A
10/11/2005;0.357142857;0.689153439;0.495078773;-0.666569194;0.648493544;11.9;#N/A
11/11/2005;0.325396825;0.626984127;0.454917307;-0.644643142;0.62553802;11.63;#N/A
14/11/2005;0.182539683;0.612433862;0.360293473;-0.665915065;0.608321377;12.18;#N/A
15/11/2005;0.174603175;0.597883598;0.350778343;-0.686653214;0.569583931;12.23;#N/A
16/11/2005;0.170634921;0.595238095;0.34743635;-0.692215815;0.56241033;12.26;#N/A
17/11/2005;0.170634921;0.591269841;0.346200804;-0.705972923;0.558106169;11.25;#N/A
18/11/2005;0.150793651;0.591269841;0.333587303;-0.736875046;0.533715925;11.12;#N/A
21/11/2005;0.154761905;0.566137566;0.328187508;-0.771127685;0.520803443;10.82;#N/A
22/11/2005;0.150793651;0.543650794;0.318308713;-0.790983848;0.507890961;10.6;#N/A
23/11/2005;0.134920635;0.53968254;0.307087858;-0.836622046;0.49928264;10.96;#N/A
24/11/2005;0.206349206;0.511904762;0.296233012;-0.857960666;0.482783357;10.96;#N/A
25/11/2005;0.130952381;0.484126984;0.285378166;-0.879299287;0.466284075;10.88;#N/A
28/11/2005;0.146825397;0.44973545;0.282121884;-0.920967037;0.423242468;11.84;#N/A
29/11/2005;0.150793651;0.417989418;0.272027562;-0.957422079;0.391678623;11.89;#N/A
30/11/2005;0.138888889;0.41005291;0.261911281;-1.000479044;0.385939742;12.06;#N/A
01/12/2005;0.170634921;0.435185185;0.290471209;-1.032059042;0.391678623;11.24;#N/A
02/12/2005;0.166666667;0.419312169;0.281792926;-1.077336405;0.371592539;11.01;#N/A
05/12/2005;0.166666667;0.382275132;0.266505468;-1.117725415;0.30989957;11.6;#N/A
06/12/2005;0.115079365;0.321428571;0.211474885;-1.136305842;0.286944046;11.52;#N/A
07/12/2005;0.115079365;0.28968254;0.197617478;-1.151694807;0.279770445;12.18;#N/A
08/12/2005;0.103174603;0.433862434;0.250064157;-1.166020947;0.470588235;12.21;#N/A
09/12/2005;0.130952381;0.436507937;0.267617904;-1.177028503;0.532281205;11.69;#N/A
12/12/2005;0.134920635;0.447089947;0.274027606;-1.183470638;0.540889527;11.47;#N/A
13/12/2005;0.095238095;0.33994709;0.208083354;-1.200596486;0.487804878;11.11;#N/A
14/12/2005;0.087301587;0.457671958;0.249287639;-1.22048842;0.619799139;10.48;#N/A
15/12/2005;0.083333333;0.474867725;0.252992074;-1.237868675;0.680057389;10.73;#N/A
16/12/2005;0.083333333;0.44047619;0.240610551;-1.255648682;0.668579627;10.68;#N/A
19/12/2005;0.079365079;0.437830688;0.237240866;-1.278198906;0.707317073;11.38;#N/A
20/12/2005;0.079365079;0.403439153;0.224289519;-1.306827437;0.713055954;11.19;#N/A
21/12/2005;0.067460317;0.380952381;0.208529781;-1.339005115;0.698708752;10.81;#N/A
22/12/2005;0.071428571;0.318783069;0.185659345;-1.380452584;0.684361549;10.29;#N/A
23/12/2005;0.067460317;0.255291005;0.15613338;-1.420352351;0.652797704;10.27;#N/A
26/12/2005;0.158730159;0.263888889;0.164310531;-1.438273001;0.650645624;10.27;#N/A
27/12/2005;0.083333333;0.272486772;0.172487682;-1.456193652;0.648493544;11.57;#N/A
28/12/2005;0.079365079;0.28968254;0.177771458;-1.483245143;0.701578192;11.35;#N/A
29/12/2005;0.083333333;0.246031746;0.160730703;-1.509596647;0.691535151;11.61;#N/A
30/12/2005;0.095238095;0.207671958;0.149594852;-1.530764301;0.678622669;12.07;#N/A
02/01/2006;0.206349206;0.272486772;0.185046499;-1.538923168;0.699426112;12.07;#N/A
03/01/2006;0.119047619;0.337301587;0.220498145;-1.547082034;0.720229555;11.14;#N/A
04/01/2006;0.111111111;0.367724868;0.228671503;-1.566826156;0.725968436;11.37;#N/A
05/01/2006;0.111111111;0.402116402;0.242508002;-1.576540754;0.744619799;11.31;#N/A
06/01/2006;0.119047619;0.402116402;0.247158086;-1.576566913;0.758967001;11;#N/A
09/01/2006;0.115079365;0.369047619;0.231499695;-1.571994465;0.769010043;11.13;#N/A
10/01/2006;0.095238095;0.367724868;0.219498255;-1.568932216;0.797704448;10.86;#N/A
11/01/2006;0.071428571;0.276455026;0.167605194;-1.568176838;0.791965567;10.94;#N/A
12/01/2006;0.107142857;0.243386243;0.172455967;-1.556909328;0.777618364;11.2;#N/A
13/01/2006;0.079365079;0.252645503;0.161517024;-1.542327609;0.799139168;11.23;#N/A
16/01/2006;0.123015873;0.260582011;0.180223329;-1.531407934;0.81420373;11.23;#N/A
17/01/2006;0.134920635;0.268518519;0.198929633;-1.52048826;0.829268293;11.91;#N/A
18/01/2006;0.162698413;0.298941799;0.227809431;-1.490214078;0.836441894;12.25;#N/A
19/01/2006;0.170634921;0.333333333;0.247573632;-1.460828971;0.846484935;11.98;#N/A
20/01/2006;0.273809524;0.444444444;0.3534729;-1.405533567;0.882352941;14.56;#N/A
23/01/2006;0.297619048;0.476190476;0.380437485;-1.348013636;0.890961263;13.93;#N/A
24/01/2006;0.305555556;0.436507937;0.367632863;-1.292044356;0.883787661;13.31;#N/A
25/01/2006;0.285714286;0.486772487;0.37806489;-1.249222327;0.899569584;12.87;#N/A
26/01/2006;0.198412698;0.427248677;0.303370156;-1.219435179;0.893830703;12.42;#N/A
27/01/2006;0.182539683;0.456349206;0.305810704;-1.194355555;0.893830703;11.97;#N/A
30/01/2006;0.174603175;0.417989418;0.285851473;-1.175564578;0.885222382;12.39;#N/A
31/01/2006;0.162698413;0.408730159;0.275198657;-1.15825721;0.885222382;12.95;#N/A
01/02/2006;0.130952381;0.366402116;0.239510012;-1.143391103;0.87374462;12.36;#N/A
02/02/2006;0.154761905;0.363756614;0.251924775;-1.119776375;0.879483501;13.23;#N/A
03/02/2006;0.174603175;0.420634921;0.286927839;-1.098548081;0.879483501;12.96;#N/A
06/02/2006;0.142857143;0.416666667;0.266865751;-1.079217058;0.870875179;13.04;#N/A
07/02/2006;0.198412698;0.482804233;0.325450645;-1.059692496;0.883787661;13.59;#N/A
08/02/2006;0.174603175;0.482804233;0.311243374;-1.051242232;0.889526542;12.83;#N/A
09/02/2006;0.214285714;0.437830688;0.316852405;-1.039346822;0.869440459;13.12;#N/A
10/02/2006;0.178571429;0.490740741;0.316593133;-1.061514334;0.886657102;12.87;#N/A
13/02/2006;0.198412698;0.474867725;0.322391666;-1.085556589;0.87661406;13.35;#N/A
14/02/2006;0.23015873;0.44973545;0.33087869;-1.106150127;0.870875179;12.25;#N/A
15/02/2006;0.206349206;0.407407407;0.29962597;-1.126896127;0.852223816;12.31;#N/A
16/02/2006;0.238095238;0.427248677;0.326003359;-1.126292889;0.883787661;11.48;#N/A
17/02/2006;0.218253968;0.556878307;0.364593165;-1.120467504;0.915351506;12.01;#N/A
20/02/2006;0.063492063;0.582671958;0.374433494;-1.116273232;0.921090387;12.01;#N/A
21/02/2006;0.222222222;0.608465608;0.384273822;-1.11207896;0.926829268;12.41;#N/A
22/02/2006;0.198412698;0.605820106;0.368367199;-1.103041395;0.925394548;11.88;#N/A
23/02/2006;0.174603175;0.656084656;0.367719333;-1.088355988;0.954088953;11.87;#N/A
24/02/2006;0.158730159;0.649470899;0.35556009;-1.08039802;0.951219512;11.46;#N/A
27/02/2006;0.119047619;0.652116402;0.330261209;-1.080591813;0.945480631;11.59;#N/A
28/02/2006;0.099206349;0.645502646;0.315493763;-1.078760228;0.929698709;12.34;#N/A
